OBJECTID,index,cx,cy,dx,dy,newX,newY
4296,a-39.6x68.4,-39.6,68.4,22.0206207,-3.7950607,-61.6206207,72.1950607
4297,a-36x68.4,-36,68.4,22.1467133,-5.1178146,-58.1467133,73.5178146
4298,a-32.4x68.4,-32.4,68.4,22.171373,-6.5660797,-54.571373,74.9660797
4299,a-28.8x68.4,-28.8,68.4,22.0426476,-8.1667496,-50.8426476,76.5667496
4300,a-25.2x68.4,-25.2,68.4,21.6847084,-9.9453674,-46.8847084,78.3453674
4301,a-21.6x68.4,-21.6,68.4,20.892569,-11.9703537,-42.492569,80.3703537
4302,a-18x68.4,-18,68.4,19.5074005,-14.1970306,-37.5074005,82.5970306
4303,a-14.4x68.4,-14.4,68.4,17.4019466,-16.5068451,-31.8019466,84.9068451
4304,a-10.8x68.4,-10.8,68.4,14.5350563,-18.6969162,-25.3350563,87.0969162
4305,a-7.2x68.4,-7.2,68.4,11.0248936,-20.5348602,-18.2248936,88.9348602
4306,a-3.6x68.4,-3.6,68.4,7.1496071,-21.8244415,-10.7496071,90.2244415
4307,a0x68.4,0,68.4,3.3005223,-22.4794632,-3.3005223,90.8794632
4308,a3.6x68.4,3.6,68.4,-0.2107853,-22.5296646,3.8107853,90.9296646
4309,a7.2x68.4,7.2,68.4,-3.4859093,-22.2558838,10.6859093,90.6558838
4310,a10.8x68.4,10.8,68.4,-6.6242706,-21.6959091,17.4242706,90.0959091
4311,a14.4x68.4,14.4,68.4,-9.7056728,-20.8453003,24.1056728,89.2453003
4312,a18x68.4,18,68.4,-12.7882347,-19.6704956,30.7882347,88.0704956
4313,a21.6x68.4,21.6,68.4,-15.8826164,-18.1250092,37.4826164,86.5250092
4314,a25.2x68.4,25.2,68.4,-18.8762367,-16.1547409,44.0762367,84.5547409
4315,a28.8x68.4,28.8,68.4,-21.2991783,-13.8640457,50.0991783,82.2640457
4316,a32.4x68.4,32.4,68.4,-22.9897209,-11.5478226,55.3897209,79.9478226
4317,a36x68.4,36,68.4,-24.0779839,-9.3068939,60.0779839,77.7068939
4318,a39.6x68.4,39.6,68.4,-24.7824692,-7.1347214,64.3824692,75.5347214
4319,a43.2x68.4,43.2,68.4,-25.2397202,-5.0094315,68.4397202,73.4094315
4320,a46.8x68.4,46.8,68.4,-25.4223511,-2.9622894,72.2223511,71.3622894
4321,a50.4x68.4,50.4,68.4,-25.2087418,-1.1102158,75.6087418,69.5102158
4322,a54x68.4,54,68.4,-24.6939545,0.4879288,78.6939545,67.9120712
4323,a57.6x68.4,57.6,68.4,-24.0259079,1.8894485,81.6259079,66.5105515
4324,a61.2x68.4,61.2,68.4,-23.1973846,3.0934052,84.3973846,65.3065948
4325,a64.8x68.4,64.8,68.4,-22.1437408,4.071608,86.9437408,64.328392
4326,a68.4x68.4,68.4,68.4,-20.8396927,4.7979721,89.2396927,63.6020279
4327,a72x68.4,72,68.4,-19.3970413,5.281031,91.3970413,63.118969
4328,a75.6x68.4,75.6,68.4,-18.2358994,5.5873512,93.8358994,62.8126488
4329,a79.2x68.4,79.2,68.4,-17.4749039,5.7858376,96.6749039,62.6141624
4330,a82.8x68.4,82.8,68.4,-16.7660706,5.9006218,99.5660706,62.4993782
4331,a86.4x68.4,86.4,68.4,-15.8494965,5.9565758,102.2494965,62.4434242
4332,a90x68.4,90,68.4,-14.6291275,5.9822334,104.6291275,62.4177666
4333,a93.6x68.4,93.6,68.4,-13.176741,6.0035614,106.776741,62.3964386
4334,a97.2x68.4,97.2,68.4,-11.6739243,6.0380157,108.8739243,62.3619843
4335,a100.8x68.4,100.8,68.4,-10.228038,6.0934166,111.028038,62.3065834
4336,a104.4x68.4,104.4,68.4,-8.8199707,6.1724457,113.2199707,62.2275543
4337,a108x68.4,108,68.4,-7.5079041,6.2723717,115.5079041,62.1276283
4338,a111.6x68.4,111.6,68.4,-6.3965363,6.384169,117.9965363,62.015831
4339,a115.2x68.4,115.2,68.4,-5.5050934,6.4853348,120.7050934,61.9146652
4340,a118.8x68.4,118.8,68.4,-4.7447769,6.5440353,123.5447769,61.8559647
4341,a122.4x68.4,122.4,68.4,-3.9593369,6.5294861,126.3593369,61.8705139
4342,a126x68.4,126,68.4,-3.0681915,6.3963837,129.0681915,62.0036163
4343,a129.6x68.4,129.6,68.4,-2.1571869,6.1421722,131.7571869,62.2578278
4344,a133.2x68.4,133.2,68.4,-1.3041504,5.7768005,134.5041504,62.6231995
4345,a136.8x68.4,136.8,68.4,-0.550235,5.331366,137.350235,63.068634
4346,a140.4x68.4,140.4,68.4,0.0949005,4.851313,140.3050995,63.548687
4347,a144x68.4,144,68.4,0.631546,4.3842682,143.368454,64.0157318
4348,a147.6x68.4,147.6,68.4,1.0222412,3.9640945,146.5777588,64.4359055
4349,a151.2x68.4,151.2,68.4,1.1191284,3.6112656,150.0808716,64.7887344
4350,a154.8x68.4,154.8,68.4,1.0669373,3.3203339,153.7330627,65.0796661
4351,a158.4x68.4,158.4,68.4,1.0206512,3.0772537,157.3793488,65.3227463
4352,a162x68.4,162,68.4,1.0589905,2.8623947,160.9410095,65.5376053
4353,a165.6x68.4,165.6,68.4,1.2055145,2.6547226,164.3944855,65.7452774
4354,a169.2x68.4,169.2,68.4,1.4505646,2.4317841,167.7494354,65.9682159
4355,a172.8x68.4,172.8,68.4,1.768689,2.1565613,171.031311,66.2434387
4356,a176.4x68.4,176.4,68.4,2.0017609,1.7816299,174.3982391,66.6183701
4357,a-176.4x72,-176.4,72,0.1725555,2.1402969,-176.5725555,69.8597031
4358,a-172.8x72,-172.8,72,0.2001221,2.2835922,-173.0001221,69.7164078
4359,a-169.2x72,-169.2,72,0.0355347,2.535553,-169.2355347,69.464447
4360,a-165.6x72,-165.6,72,-0.1169678,2.9196243,-165.4830322,69.0803757
4361,a-162x72,-162,72,-0.1544647,3.3731308,-161.8455353,68.6268692
4362,a-158.4x72,-158.4,72,-0.0614532,3.8369522,-158.3385468,68.1630478
4363,a-154.8x72,-154.8,72,0.1247742,4.2752991,-154.9247742,67.7247009
4364,a-151.2x72,-151.2,72,0.3445404,4.6854858,-151.5445404,67.3145142
4365,a-147.6x72,-147.6,72,0.5529846,5.095932,-148.1529846,66.904068
4366,a-144x72,-144,72,0.7547455,5.5484543,-144.7547455,66.4515457
4367,a-140.4x72,-140.4,72,0.9774872,6.0475159,-141.3774872,65.9524841
4368,a-136.8x72,-136.8,72,1.2391541,6.5844269,-138.0391541,65.4155731
4369,a-133.2x72,-133.2,72,1.5449951,7.1503983,-134.7449951,64.8496017
4370,a-129.6x72,-129.6,72,1.9006104,7.7370911,-131.5006104,64.2629089
4371,a-126x72,-126,72,2.3326569,8.332653,-128.3326569,63.667347
4372,a-122.4x72,-122.4,72,2.926416,8.9105949,-125.326416,63.0894051
4373,a-118.8x72,-118.8,72,3.9290268,9.3668327,-122.7290268,62.6331673
4374,a-115.2x72,-115.2,72,5.2515533,9.6469307,-120.4515533,62.3530693
4375,a-111.6x72,-111.6,72,6.6084427,9.7649689,-118.2084427,62.2350311
4376,a-108x72,-108,72,7.8046951,9.7669868,-115.8046951,62.2330132
4377,a-104.4x72,-104.4,72,8.8225189,9.6804161,-113.2225189,62.3195839
4378,a-100.8x72,-100.8,72,9.8160507,9.4942932,-110.6160507,62.5057068
4379,a-97.2x72,-97.2,72,10.9794662,9.1843605,-108.1794662,62.8156395
4380,a-93.6x72,-93.6,72,12.2065567,8.7771072,-105.8065567,63.2228928
4381,a-90x72,-90,72,13.3783875,8.3487015,-103.3783875,63.6512985
4382,a-86.4x72,-86.4,72,14.5811707,7.9074097,-100.9811707,64.0925903
4383,a-82.8x72,-82.8,72,15.7965271,7.4496002,-98.5965271,64.5503998
4384,a-79.2x72,-79.2,72,16.9162643,6.9677887,-96.1162643,65.0322113
4385,a-75.6x72,-75.6,72,17.8156265,6.4466629,-93.4156265,65.5533371
4386,a-72x72,-72,72,18.5305939,5.8022766,-90.5305939,66.1977234
4387,a-68.4x72,-68.4,72,19.1123215,4.929718,-87.5123215,67.070282
4388,a-64.8x72,-64.8,72,19.5405991,3.8775787,-84.3405991,68.1224213
4389,a-61.2x72,-61.2,72,19.8330887,2.7341309,-81.0330887,69.2658691
4390,a-57.6x72,-57.6,72,20.0427612,1.5768967,-77.6427612,70.4231033
4391,a-54x72,-54,72,20.2238159,0.4474258,-74.2238159,71.5525742
4392,a-50.4x72,-50.4,72,20.3978592,-0.658226,-70.7978592,72.658226
4393,a-46.8x72,-46.8,72,20.5577576,-1.7754517,-67.3577576,73.7754517
4394,a-43.2x72,-43.2,72,20.6838921,-2.9425049,-63.8838921,74.9425049
4395,a-39.6x72,-39.6,72,20.7556976,-4.1770477,-60.3556976,76.1770477
4396,a-36x72,-36,72,20.7430305,-5.4979401,-56.7430305,77.4979401
4397,a-32.4x72,-32.4,72,20.6098381,-6.9227524,-53.0098381,78.9227524
4398,a-28.8x72,-28.8,72,20.308902,-8.4661789,-49.108902,80.4661789
4399,a-25.2x72,-25.2,72,19.7735298,-10.1382217,-44.9735298,82.1382217
4400,a-21.6x72,-21.6,72,18.8308891,-11.9677353,-40.4308891,83.9677353
4401,a-18x72,-18,72,17.3956032,-13.8899155,-35.3956032,85.8899155
4402,a-14.4x72,-14.4,72,15.4251228,-15.8018188,-29.8251228,87.8018188
4403,a-10.8x72,-10.8,72,12.9242813,-17.5664062,-23.7242813,89.5664062
4404,a-7.2x72,-7.2,72,9.9788368,-19.0418091,-17.1788368,91.0418091
4405,a-3.6x72,-3.6,72,6.7499346,-20.1135712,-10.3499346,92.1135712
4406,a0x72,0,72,3.4475067,-20.7276993,-3.4475067,92.7276993
4407,a3.6x72,3.6,72,0.263758,-20.8425827,3.336242,92.8425827
4408,a7.2x72,7.2,72,-2.784292,-20.6389236,9.984292,92.6389236
4409,a10.8x72,10.8,72,-5.7234451,-20.1497879,16.5234451,92.1497879
4410,a14.4x72,14.4,72,-8.5852104,-19.3799896,22.9852104,91.3799896
4411,a18x72,18,72,-11.3878975,-18.3154526,29.3878975,90.3154526
4412,a21.6x72,21.6,72,-14.1154274,-16.9363632,35.7154274,88.9363632
4413,a25.2x72,25.2,72,-16.6756447,-15.2251511,41.8756447,87.2251511
4414,a28.8x72,28.8,72,-18.7872459,-13.2571182,47.5872459,85.2571182
4415,a32.4x72,32.4,72,-20.3818069,-11.2285309,52.7818069,83.2285309
4416,a36x72,36,72,-21.5280762,-9.2188873,57.5280762,81.2188873
4417,a39.6x72,39.6,72,-22.3431572,-7.239418,61.9431572,79.239418
4418,a43.2x72,43.2,72,-22.9051254,-5.2838669,66.1051254,77.2838669
4419,a46.8x72,46.8,72,-23.2096664,-3.3710861,70.0096664,75.3710861
4420,a50.4x72,50.4,72,-23.1923309,-1.5801926,73.5923309,73.5801926
4421,a54x72,54,72,-22.9098969,0.0330658,76.9098969,71.9669342
4422,a57.6x72,57.6,72,-22.4710983,1.5039825,80.0710983,70.4960175
4423,a61.2x72,61.2,72,-21.8736694,2.8335114,83.0736694,69.1664886
4424,a64.8x72,64.8,72,-21.0706055,3.9853668,85.8706055,68.0146332
4425,a68.4x72,68.4,72,-20.0453888,4.9060211,88.4453888,67.0939789
4426,a72x72,72,72,-18.8884277,5.5625229,90.8884277,66.4374771
4427,a75.6x72,75.6,72,-17.9212555,6.0348053,93.5212555,65.9651947
4428,a79.2x72,79.2,72,-17.2392929,6.4981766,96.4392929,65.5018234
4429,a82.8x72,82.8,72,-16.5668137,6.9707794,99.3668137,65.0292206
4430,a86.4x72,86.4,72,-15.6838013,7.4045715,102.0838013,64.5954285
4431,a90x72,90,72,-14.5060043,7.7535477,104.5060043,64.2464523
4432,a93.6x72,93.6,72,-13.096312,7.9970322,106.696312,64.0029678
4433,a97.2x72,97.2,72,-11.6218918,8.1488647,108.8218918,63.8511353
4434,a100.8x72,100.8,72,-10.1891586,8.234005,110.9891586,63.765995
4435,a104.4x72,104.4,72,-8.7893845,8.2688484,113.1893845,63.7311516
4436,a108x72,108,72,-7.4848022,8.2567902,115.4848022,63.7432098
4437,a111.6x72,111.6,72,-6.3839325,8.2067795,117.9839325,63.7932205
4438,a115.2x72,115.2,72,-5.5152863,8.1315536,120.7152863,63.8684464
4439,a118.8x72,118.8,72,-4.8030121,8.0379829,123.6030121,63.9620171
4440,a122.4x72,122.4,72,-4.1014877,7.9141922,126.5014877,64.0858078
4441,a126x72,126,72,-3.3371277,7.721489,129.3371277,64.278511
4442,a129.6x72,129.6,72,-2.5584167,7.4469833,132.1584167,64.5530167
4443,a133.2x72,133.2,72,-1.8092163,7.091301,135.0092163,64.908699
4444,a136.8x72,136.8,72,-1.114978,6.6681595,137.914978,65.3318405
4445,a140.4x72,140.4,72,-0.4873596,6.1970825,140.8873596,65.8029175
4446,a144x72,144,72,0.0617676,5.6961823,143.9382324,66.3038177
4447,a147.6x72,147.6,72,0.4893585,5.1748581,147.1106415,66.8251419
4448,a151.2x72,151.2,72,0.6693298,4.6662369,150.5306702,67.3337631
4449,a154.8x72,154.8,72,0.7063721,4.2238312,154.0936279,67.7761688
4450,a158.4x72,158.4,72,0.7221741,3.8563461,157.6778259,68.1436539
4451,a162x72,162,72,0.7858124,3.5449448,161.2141876,68.4550552
4452,a165.6x72,165.6,72,0.9197937,3.2582321,164.6802063,68.7417679
4453,a169.2x72,169.2,72,1.1125061,2.9625244,168.0874939,69.0374756
4454,a172.8x72,172.8,72,1.3343323,2.6192932,171.4656677,69.3807068
4455,a176.4x72,176.4,72,1.4860138,2.1934586,174.9139862,69.8065414
4456,a-176.4x75.6,-176.4,75.6,0.3064972,2.3159195,-176.7064972,73.2840805
4457,a-172.8x75.6,-172.8,75.6,0.3631775,2.4676376,-173.1631775,73.1323624
4458,a-169.2x75.6,-169.2,75.6,0.3190582,2.7003647,-169.5190582,72.8996353
4459,a-165.6x75.6,-165.6,75.6,0.2812103,3.0351654,-165.8812103,72.5648346
4460,a-162x75.6,-162,75.6,0.3061829,3.4329926,-162.3061829,72.1670074
4461,a-158.4x75.6,-158.4,75.6,0.4072815,3.8546234,-158.8072815,71.7453766
4462,a-154.8x75.6,-154.8,75.6,0.5721161,4.2729431,-155.3721161,71.3270569
4463,a-151.2x75.6,-151.2,75.6,0.7755096,4.6800323,-151.9755096,70.9199677
4464,a-147.6x75.6,-147.6,75.6,0.995047,5.0871902,-148.595047,70.5128098
4465,a-144x75.6,-144,75.6,1.2322083,5.5167099,-145.2322083,70.0832901
4466,a-140.4x75.6,-140.4,75.6,1.4931885,5.9750076,-141.8931885,69.6249924
4467,a-136.8x75.6,-136.8,75.6,1.7865631,6.4618622,-138.5865631,69.1381378
4468,a-133.2x75.6,-133.2,75.6,2.1148804,6.9787994,-135.3148804,68.6212006
4469,a-129.6x75.6,-129.6,75.6,2.483374,7.5308014,-132.083374,68.0691986
4470,a-126x75.6,-126,75.6,2.9143066,8.1228043,-128.9143066,67.4771957
4471,a-122.4x75.6,-122.4,75.6,3.4737259,8.7501083,-125.8737259,66.8498917
4472,a-118.8x75.6,-118.8,75.6,4.3551743,9.311937,-123.1551743,66.288063
4473,a-115.2x75.6,-115.2,75.6,5.497197,9.6836411,-120.697197,65.9163589
4474,a-111.6x75.6,-111.6,75.6,6.693602,9.8332916,-118.293602,65.7667084
4475,a-108x75.6,-108,75.6,7.7825089,9.8203522,-115.7825089,65.7796478
4476,a-104.4x75.6,-104.4,75.6,8.73237,9.7260986,-113.13237,65.8739014
4477,a-100.8x75.6,-100.8,75.6,9.655368,9.5972763,-110.455368,66.0027237
4478,a-97.2x75.6,-97.2,75.6,10.7237976,9.4000412,-107.9237976,66.1999588
4479,a-93.6x75.6,-93.6,75.6,11.8932938,9.0781494,-105.4932938,66.5218506
4480,a-90x75.6,-90,75.6,13.0280685,8.6796661,-103.0280685,66.9203339
4481,a-86.4x75.6,-86.4,75.6,14.1756912,8.2151581,-100.5756912,67.3848419
4482,a-82.8x75.6,-82.8,75.6,15.3288452,7.6714493,-98.1288452,67.9285507
4483,a-79.2x75.6,-79.2,75.6,16.3928726,7.0306335,-95.5928726,68.5693665
4484,a-75.6x75.6,-75.6,75.6,17.2199158,6.2853943,-92.8199158,69.3146057
4485,a-72x75.6,-72,75.6,17.799736,5.423616,-89.799736,70.176384
4486,a-68.4x75.6,-68.4,75.6,18.2340561,4.4456192,-86.6340561,71.1543808
4487,a-64.8x75.6,-64.8,75.6,18.5769836,3.3913437,-83.3769836,72.2086563
4488,a-61.2x75.6,-61.2,75.6,18.8457993,2.3013245,-80.0457993,73.2986755
4489,a-57.6x75.6,-57.6,75.6,19.0607208,1.206926,-76.6607208,74.393074
4490,a-54x75.6,-54,75.6,19.2382202,0.1218811,-73.2382202,75.4781189
4491,a-50.4x75.6,-50.4,75.6,19.3815781,-0.9605927,-69.7815781,76.5605927
4492,a-46.8x75.6,-46.8,75.6,19.482547,-2.0658401,-66.282547,77.6658401
4493,a-43.2x75.6,-43.2,75.6,19.5274437,-3.219252,-62.7274437,78.819252
4494,a-39.6x75.6,-39.6,75.6,19.5000671,-4.4312347,-59.1000671,80.0312347
4495,a-36x75.6,-36,75.6,19.3740273,-5.7147202,-55.3740273,81.3147202
4496,a-32.4x75.6,-32.4,75.6,19.1177155,-7.0803894,-51.5177155,82.6803894
4497,a-28.8x75.6,-28.8,75.6,18.6905815,-8.5343231,-47.4905815,84.1343231
4498,a-25.2x75.6,-25.2,75.6,18.0374535,-10.0758957,-43.2374535,85.6758957
4499,a-21.6x75.6,-21.6,75.6,17.0207962,-11.7073578,-38.6207962,87.3073578
4500,a-18x75.6,-18,75.6,15.6031609,-13.3624786,-33.6031609,88.9624786
4501,a-14.4x75.6,-14.4,75.6,13.7813278,-14.9583878,-28.1813278,90.5583878
4502,a-10.8x75.6,-10.8,75.6,11.5743324,-16.4050201,-22.3743324,92.0050201
4503,a-7.2x75.6,-7.2,75.6,9.042569,-17.6140121,-16.242569,93.2140121
4504,a-3.6x75.6,-3.6,75.6,6.2830395,-18.5144714,-9.8830395,94.1144714
4505,a0x75.6,0,75.6,3.4151008,-19.0719894,-3.4151008,94.6719894
4506,a3.6x75.6,3.6,75.6,0.5610274,-19.216246,3.0389726,94.816246
4507,a7.2x75.6,7.2,75.6,-2.2218979,-19.0653824,9.4218979,94.6653824
4508,a10.8x75.6,10.8,75.6,-4.9231264,-18.648085,15.7231264,94.248085
4509,a14.4x75.6,14.4,75.6,-7.539352,-17.9722275,21.939352,93.5722275
4510,a18x75.6,18,75.6,-10.0607395,-17.0367188,28.0607395,92.6367188
4511,a21.6x75.6,21.6,75.6,-12.4593033,-15.8417191,34.0593033,91.4417191
4512,a25.2x75.6,25.2,75.6,-14.6675079,-14.3894943,39.8675079,89.9894943
4513,a28.8x75.6,28.8,75.6,-16.5252106,-12.7271484,45.3252106,88.3271484
4514,a32.4x75.6,32.4,75.6,-18.0163513,-10.9828705,50.4163513,86.5828705
4515,a36x75.6,36,75.6,-19.1681023,-9.2163834,55.1681023,84.8163834
4516,a39.6x75.6,39.6,75.6,-20.0319542,-7.4511398,59.6319542,83.0511398
4517,a43.2x75.6,43.2,75.6,-20.6481903,-5.6971802,63.8481903,81.2971802
4518,a46.8x75.6,46.8,75.6,-21.0270035,-3.9715942,67.8270035,79.5715942
4519,a50.4x75.6,50.4,75.6,-21.1441895,-2.3192963,71.5441895,77.9192963
4520,a54x75.6,54,75.6,-21.0319901,-0.7787994,75.0319901,76.3787994
4521,a57.6x75.6,57.6,75.6,-20.7640976,0.6671921,78.3640976,74.9328079
4522,a61.2x75.6,61.2,75.6,-20.3446396,2.0150467,81.5446396,73.5849533
4523,a64.8x75.6,64.8,75.6,-19.7516968,3.228746,84.5516968,72.371254
4524,a68.4x75.6,68.4,75.6,-18.9830643,4.2557007,87.3830643,71.3442993
4525,a72x75.6,72,75.6,-18.1022186,5.0596786,90.1022186,70.5403214
4526,a75.6x75.6,75.6,75.6,-17.3059219,5.7074677,92.9059219,69.8925323
4527,a79.2x75.6,79.2,75.6,-16.662114,6.3835312,95.862114,69.2164688
4528,a82.8x75.6,82.8,75.6,-16.0025284,7.1147476,98.8025284,68.4852524
4529,a86.4x75.6,86.4,75.6,-15.1705566,7.8303314,101.5705566,67.7696686
4530,a90x75.6,90,75.6,-14.0979309,8.4428268,104.0979309,67.1571732
4531,a93.6x75.6,93.6,75.6,-12.8231491,8.8904358,106.4231491,66.7095642
4532,a97.2x75.6,97.2,75.6,-11.4702957,9.1665054,108.6702957,66.4334946
4533,a100.8x75.6,100.8,75.6,-10.1305115,9.2912537,110.9305115,66.3087463
4534,a104.4x75.6,104.4,75.6,-8.8223969,9.2917114,113.2223969,66.3082886
4535,a108x75.6,108,75.6,-7.6017685,9.178064,115.6017685,66.421936
4536,a111.6x75.6,111.6,75.6,-6.554747,8.9791199,118.154747,66.6208801
4537,a115.2x75.6,115.2,75.6,-5.7077835,8.7415863,120.9077835,66.8584137
4538,a118.8x75.6,118.8,75.6,-5.0083115,8.5088058,123.8083115,67.0911942
4539,a122.4x75.6,122.4,75.6,-4.3466583,8.2902313,126.7466583,67.3097687
4540,a126x75.6,126,75.6,-3.663269,8.0522858,129.663269,67.5477142
4541,a129.6x75.6,129.6,75.6,-2.9775299,7.7680222,132.5775299,67.8319778
4542,a133.2x75.6,133.2,75.6,-2.3118866,7.4306503,135.5118866,68.1693497
4543,a136.8x75.6,136.8,75.6,-1.6815979,7.0401855,138.4815979,68.5598145
4544,a140.4x75.6,140.4,75.6,-1.0988556,6.5986038,141.4988556,69.0013962
4545,a144x75.6,144,75.6,-0.5796814,6.1075912,144.5796814,69.4924088
4546,a147.6x75.6,147.6,75.6,-0.1585602,5.5678955,147.7585602,70.0321045
4547,a151.2x75.6,151.2,75.6,0.085376,5.0156876,151.114624,70.5843124
4548,a154.8x75.6,154.8,75.6,0.2184265,4.5183044,154.5815735,71.0816956
4549,a158.4x75.6,158.4,75.6,0.3154663,4.0929504,158.0845337,71.5070496
4550,a162x75.6,162,75.6,0.4235229,3.7267548,161.5764771,71.8732452
4551,a165.6x75.6,165.6,75.6,0.5606628,3.3920837,165.0393372,72.2079163
4552,a169.2x75.6,169.2,75.6,0.7204163,3.0587021,168.4795837,72.5412979
4553,a172.8x75.6,172.8,75.6,0.8806885,2.6976028,171.9193115,72.9023972
4554,a176.4x75.6,176.4,75.6,0.9865479,2.2901703,175.4134521,73.3098297
4555,a-176.4x79.2,-176.4,79.2,0.4686523,2.3266479,-176.8686523,76.8733521
4556,a-172.8x79.2,-172.8,79.2,0.5460541,2.5064499,-173.3460541,76.6935501
4557,a-169.2x79.2,-169.2,79.2,0.5818909,2.7366974,-169.7818909,76.4633026
4558,a-165.6x79.2,-165.6,79.2,0.6240143,3.0316116,-166.2240143,76.1683884
4559,a-162x79.2,-162,79.2,0.7011719,3.3725616,-162.7011719,75.8274384
4560,a-158.4x79.2,-158.4,79.2,0.8235107,3.7394363,-159.2235107,75.4605637
4561,a-154.8x79.2,-154.8,79.2,0.9897339,4.1163361,-155.7897339,75.0836639
4562,a-151.2x79.2,-151.2,79.2,1.1917542,4.4957687,-152.3917542,74.7042313
4563,a-147.6x79.2,-147.6,79.2,1.4201111,4.8797867,-149.0201111,74.3202133
4564,a-144x79.2,-144,79.2,1.6774445,5.2784912,-145.6774445,73.9215088
4565,a-140.4x79.2,-140.4,79.2,1.9623657,5.6961548,-142.3623657,73.5038452
4566,a-136.8x79.2,-136.8,79.2,2.2793304,6.135463,-139.0793304,73.064537
4567,a-133.2x79.2,-133.2,79.2,2.6314056,6.6014587,-135.8314056,72.5985413
4568,a-129.6x79.2,-129.6,79.2,3.0252136,7.1026413,-132.6252136,72.0973587
4569,a-126x79.2,-126,79.2,3.4788513,7.6476013,-129.4788513,71.5523987
4570,a-122.4x79.2,-122.4,79.2,4.0365768,8.2371323,-126.4365768,70.9628677
4571,a-118.8x79.2,-118.8,79.2,4.8185913,8.7871887,-123.6185913,70.4128113
4572,a-115.2x79.2,-115.2,79.2,5.7786911,9.1728394,-120.9786911,70.0271606
4573,a-111.6x79.2,-111.6,79.2,6.7948441,9.3529694,-118.3948441,69.8470306
4574,a-108x79.2,-108,79.2,7.7638016,9.3759033,-115.7638016,69.8240967
4575,a-104.4x79.2,-104.4,79.2,8.6576859,9.3237106,-113.0576859,69.8762894
4576,a-100.8x79.2,-100.8,79.2,9.5379745,9.2566406,-110.3379745,69.9433594
4577,a-97.2x79.2,-97.2,79.2,10.5148285,9.1452591,-107.7148285,70.0547409
4578,a-93.6x79.2,-93.6,79.2,11.5866913,8.8993866,-105.1866913,70.3006134
4579,a-90x79.2,-90,79.2,12.6454544,8.5380814,-102.6454544,70.6619186
4580,a-86.4x79.2,-86.4,79.2,13.7041031,8.0743591,-100.1041031,71.1256409
4581,a-82.8x79.2,-82.8,79.2,14.7519943,7.4872925,-97.5519943,71.7127075
4582,a-79.2x79.2,-79.2,79.2,15.7127655,6.7522308,-94.9127655,72.4477692
4583,a-75.6x79.2,-75.6,79.2,16.4568085,5.8729507,-92.0568085,73.3270493
4584,a-72x79.2,-72,79.2,16.9575806,4.9018356,-88.9575806,74.2981644
4585,a-68.4x79.2,-68.4,79.2,17.3260056,3.8998062,-85.7260056,75.3001938
4586,a-64.8x79.2,-64.8,79.2,17.63116,2.8853409,-82.43116,76.3146591
4587,a-61.2x79.2,-61.2,79.2,17.8853424,1.8641388,-79.0853424,77.3358612
4588,a-57.6x79.2,-57.6,79.2,18.092337,0.8384583,-75.692337,78.3615417
4589,a-54x79.2,-54,79.2,18.2517776,-0.1932114,-72.2517776,79.3932114
4590,a-50.4x79.2,-50.4,79.2,18.3599258,-1.2370575,-68.7599258,80.4370575
4591,a-46.8x79.2,-46.8,79.2,18.4067947,-2.3097733,-65.2067947,81.5097733
4592,a-43.2x79.2,-43.2,79.2,18.3820503,-3.4264801,-61.5820503,82.6264801
4593,a-39.6x79.2,-39.6,79.2,18.2729057,-4.5919006,-57.8729057,83.7919006
4594,a-36x79.2,-36,79.2,18.0569305,-5.8137939,-54.0569305,85.0137939
4595,a-32.4x79.2,-32.4,79.2,17.7074371,-7.0975998,-50.1074371,86.2975998
4596,a-28.8x79.2,-28.8,79.2,17.1912643,-8.4436539,-45.9912643,87.6436539
4597,a-25.2x79.2,-25.2,79.2,16.4655464,-9.8445633,-41.6655464,89.0445633
4598,a-21.6x79.2,-21.6,79.2,15.4256691,-11.2864578,-37.0256691,90.4864578
4599,a-18x79.2,-18,79.2,14.0623474,-12.7115448,-32.0623474,91.9115448
4600,a-14.4x79.2,-14.4,79.2,12.3868366,-14.0563477,-26.7868366,93.2563477
4601,a-10.8x79.2,-10.8,79.2,10.4194386,-15.2602966,-21.2194386,94.4602966
4602,a-7.2x79.2,-7.2,79.2,8.2027834,-16.266568,-15.4027834,95.466568
4603,a-3.6x79.2,-3.6,79.2,5.7991089,-17.0288971,-9.3991089,96.2288971
4604,a0x79.2,0,79.2,3.2832532,-17.5217712,-3.2832532,96.7217712
4605,a3.6x79.2,3.6,79.2,0.7351254,-17.6723297,2.8648746,96.8723297
4606,a7.2x79.2,7.2,79.2,-1.7789591,-17.559697,8.9789591,96.759697
4607,a10.8x79.2,10.8,79.2,-4.2320959,-17.2072113,15.0320959,96.4072113
4608,a14.4x79.2,14.4,79.2,-6.6024529,-16.6234024,21.0024529,95.8234024
4609,a18x79.2,18,79.2,-8.86656,-15.8141907,26.86656,95.0141907
4610,a21.6x79.2,21.6,79.2,-10.9941887,-14.790242,32.5941887,93.990242
4611,a25.2x79.2,25.2,79.2,-12.9354485,-13.5623749,38.1354485,92.7623749
4612,a28.8x79.2,28.8,79.2,-14.5952599,-12.158902,43.3952599,91.358902
4613,a32.4x79.2,32.4,79.2,-15.9808479,-10.6662643,48.3808479,89.8662643
