index,cx,cy,newX,newY
a43.2x129.6,43.2,129.6,53.1300011,130.07
a46.8x129.6,46.8,129.6,57.6399994,130.02
a50.4x129.6,50.4,129.6,62.0400009,129.98
a54x129.6,54,129.6,66.3300018,129.93
a57.6x129.6,57.6,129.6,70.5100021,129.89
a61.2x129.6,61.2,129.6,74.5999985,129.84
a64.8x129.6,64.8,129.6,78.5899963,129.8
a68.4x129.6,68.4,129.6,82.5,129.75
a72x129.6,72,129.6,86.3300018,129.71
a75.6x129.6,75.6,129.6,90.0800018,129.67
a79.2x129.6,79.2,129.6,93.7399979,129.63
a82.8x129.6,82.8,129.6,97.3499985,129.59
a86.4x129.6,86.4,129.6,100.9000015,129.55
a90x129.6,90,129.6,104.4000015,129.52
a93.6x129.6,93.6,129.6,107.8499985,129.49
a97.2x129.6,97.2,129.6,111.2600021,129.46
a100.8x129.6,100.8,129.6,114.6200027,129.44
a104.4x129.6,104.4,129.6,117.9499969,129.41
a108x129.6,108,129.6,121.2600021,129.4
a111.6x129.6,111.6,129.6,124.5400009,129.38
a115.2x129.6,115.2,129.6,127.8000031,129.37
a118.8x129.6,118.8,129.6,131.0500031,129.35
a122.4x129.6,122.4,129.6,134.2799988,129.34
a126x129.6,126,129.6,137.5,129.34
a129.6x129.6,129.6,129.6,140.7100067,129.33
a133.2x129.6,133.2,129.6,143.9100037,129.33
a136.8x129.6,136.8,129.6,147.1199951,129.33
a140.4x129.6,140.4,129.6,150.3200073,129.33
a144x129.6,144,129.6,153.5200043,129.33
a147.6x129.6,147.6,129.6,156.7200012,129.33
a151.2x129.6,151.2,129.6,159.9299927,129.33
a154.8x129.6,154.8,129.6,163.1499939,129.34
a158.4x129.6,158.4,129.6,166.3699951,129.34
a162x129.6,162,129.6,169.5899963,129.35
a165.6x129.6,165.6,129.6,172.8300018,129.36
a169.2x129.6,169.2,129.6,176.0700073,129.36
a172.8x129.6,172.8,129.6,179.3200073,129.37
a176.4x129.6,176.4,129.6,182.5899963,129.38
a-180x133.2,-180,133.2,-180,133.2
a-176.4x133.2,-176.4,133.2,-176.3999939,133.2
a-172.8x133.2,-172.8,133.2,-172.8000031,133.2
a-169.2x133.2,-169.2,133.2,-169.1999969,133.2
a-165.6x133.2,-165.6,133.2,-165.6000061,133.2
a-162x133.2,-162,133.2,-162,133.2
a-158.4x133.2,-158.4,133.2,-158.3999939,133.2
a-154.8x133.2,-154.8,133.2,-154.8000031,133.2
a-151.2x133.2,-151.2,133.2,-151.1999969,133.2
a-147.6x133.2,-147.6,133.2,-147.6000061,133.2
a-144x133.2,-144,133.2,-144,133.2
a-140.4x133.2,-140.4,133.2,-140.3999939,133.2
a-136.8x133.2,-136.8,133.2,-136.8000031,133.2
a-133.2x133.2,-133.2,133.2,-133.1999969,133.2
a-129.6x133.2,-129.6,133.2,-129.6000061,133.2
a-126x133.2,-126,133.2,-126,133.2
a-122.4x133.2,-122.4,133.2,-122.4000015,133.2
a-118.8x133.2,-118.8,133.2,-118.8000031,133.2
a-115.2x133.2,-115.2,133.2,-115.1999969,133.2
a-111.6x133.2,-111.6,133.2,-111.5999985,133.2
a-108x133.2,-108,133.2,-108,133.2
a-104.4x133.2,-104.4,133.2,-104.4000015,133.2
a-100.8x133.2,-100.8,133.2,-100.8000031,133.2
a-97.2x133.2,-97.2,133.2,-97.1999969,133.2
a-93.6x133.2,-93.6,133.2,-93.5999985,133.2
a-90x133.2,-90,133.2,-90,133.2
a-86.4x133.2,-86.4,133.2,-86.4000015,133.2
a-82.8x133.2,-82.8,133.2,-82.8000031,133.2
a-79.2x133.2,-79.2,133.2,-79.1999969,133.2
a-75.6x133.2,-75.6,133.2,-75.5999985,133.2
a-72x133.2,-72,133.2,-72,133.2
a-68.4x133.2,-68.4,133.2,-68.4000015,133.2
a-64.8x133.2,-64.8,133.2,-64.8000031,133.2
a-61.2x133.2,-61.2,133.2,-61.2000008,133.2
a-57.6x133.2,-57.6,133.2,-57.5999985,133.2
a-54x133.2,-54,133.2,-54,133.2
a-50.4x133.2,-50.4,133.2,-50.4000015,133.2
a-46.8x133.2,-46.8,133.2,-46.7999992,133.2
a-43.2x133.2,-43.2,133.2,-43.2000008,133.2
a-39.6x133.2,-39.6,133.2,-39.5999985,133.2
a-36x133.2,-36,133.2,-36,133.2
a-32.4x133.2,-32.4,133.2,-32.4000015,133.2
a-28.8x133.2,-28.8,133.2,-28.7999992,133.2
a-25.2x133.2,-25.2,133.2,-25.2000008,133.2
a-21.6x133.2,-21.6,133.2,-21.6000004,133.2
a-18x133.2,-18,133.2,-18,133.2
a-14.4x133.2,-14.4,133.2,-14.3999996,133.2
a-10.8x133.2,-10.8,133.2,-10.8000002,133.2
a-7.2x133.2,-7.2,133.2,-7.1999998,133.2
a-3.6x133.2,-3.6,133.2,-3.5999999,133.2
a0x133.2,0,133.2,0,133.2
a3.6x133.2,3.6,133.2,3.5999999,133.2
a7.2x133.2,7.2,133.2,7.1999998,133.2
a10.8x133.2,10.8,133.2,10.8000002,133.2
a14.4x133.2,14.4,133.2,14.3999996,133.2
a18x133.2,18,133.2,18,133.2
a21.6x133.2,21.6,133.2,21.6000004,133.2
a25.2x133.2,25.2,133.2,25.2000008,133.2
a28.8x133.2,28.8,133.2,28.7999992,133.2
a32.4x133.2,32.4,133.2,32.4000015,133.2
a36x133.2,36,133.2,36,133.2
a39.6x133.2,39.6,133.2,39.5999985,133.2
a43.2x133.2,43.2,133.2,43.2000008,133.2
a46.8x133.2,46.8,133.2,46.7999992,133.2
a50.4x133.2,50.4,133.2,50.4000015,133.2
a54x133.2,54,133.2,54,133.2
a57.6x133.2,57.6,133.2,57.5999985,133.2
a61.2x133.2,61.2,133.2,61.2000008,133.2
a64.8x133.2,64.8,133.2,64.8000031,133.2
a68.4x133.2,68.4,133.2,68.4000015,133.2
a72x133.2,72,133.2,72,133.2
a75.6x133.2,75.6,133.2,75.5999985,133.2
a79.2x133.2,79.2,133.2,79.1999969,133.2
a82.8x133.2,82.8,133.2,82.8000031,133.2
a86.4x133.2,86.4,133.2,86.4000015,133.2
a90x133.2,90,133.2,90,133.2
a93.6x133.2,93.6,133.2,93.5999985,133.2
a97.2x133.2,97.2,133.2,97.1999969,133.2
a100.8x133.2,100.8,133.2,100.8000031,133.2
a104.4x133.2,104.4,133.2,104.4000015,133.2
a108x133.2,108,133.2,108,133.2
a111.6x133.2,111.6,133.2,111.5999985,133.2
a115.2x133.2,115.2,133.2,115.1999969,133.2
a118.8x133.2,118.8,133.2,118.8000031,133.2
a122.4x133.2,122.4,133.2,122.4000015,133.2
a126x133.2,126,133.2,126,133.2
a129.6x133.2,129.6,133.2,129.6000061,133.2
a133.2x133.2,133.2,133.2,133.1999969,133.2
a136.8x133.2,136.8,133.2,136.8000031,133.2
a140.4x133.2,140.4,133.2,140.3999939,133.2
a144x133.2,144,133.2,144,133.2
a147.6x133.2,147.6,133.2,147.6000061,133.2
a151.2x133.2,151.2,133.2,151.1999969,133.2
a154.8x133.2,154.8,133.2,154.8000031,133.2
a158.4x133.2,158.4,133.2,158.3999939,133.2
a162x133.2,162,133.2,162,133.2
a165.6x133.2,165.6,133.2,165.6000061,133.2
a169.2x133.2,169.2,133.2,169.1999969,133.2
a172.8x133.2,172.8,133.2,172.8000031,133.2
a176.4x133.2,176.4,133.2,176.3999939,133.2
a-180x136.8,-180,136.8,-180,136.8
a-176.4x136.8,-176.4,136.8,-176.3999939,136.8
a-172.8x136.8,-172.8,136.8,-172.8000031,136.8
a-169.2x136.8,-169.2,136.8,-169.1999969,136.8
a-165.6x136.8,-165.6,136.8,-165.6000061,136.8
a-162x136.8,-162,136.8,-162,136.8
a-158.4x136.8,-158.4,136.8,-158.3999939,136.8
a-154.8x136.8,-154.8,136.8,-154.8000031,136.8
a-151.2x136.8,-151.2,136.8,-151.1999969,136.8
a-147.6x136.8,-147.6,136.8,-147.6000061,136.8
a-144x136.8,-144,136.8,-144,136.8
a-140.4x136.8,-140.4,136.8,-140.3999939,136.8
a-136.8x136.8,-136.8,136.8,-136.8000031,136.8
a-133.2x136.8,-133.2,136.8,-133.1999969,136.8
a-129.6x136.8,-129.6,136.8,-129.6000061,136.8
a-126x136.8,-126,136.8,-126,136.8
a-122.4x136.8,-122.4,136.8,-122.4000015,136.8
a-118.8x136.8,-118.8,136.8,-118.8000031,136.8
a-115.2x136.8,-115.2,136.8,-115.1999969,136.8
a-111.6x136.8,-111.6,136.8,-111.5999985,136.8
a-108x136.8,-108,136.8,-108,136.8
a-104.4x136.8,-104.4,136.8,-104.4000015,136.8
a-100.8x136.8,-100.8,136.8,-100.8000031,136.8
a-97.2x136.8,-97.2,136.8,-97.1999969,136.8
a-93.6x136.8,-93.6,136.8,-93.5999985,136.8
a-90x136.8,-90,136.8,-90,136.8
a-86.4x136.8,-86.4,136.8,-86.4000015,136.8
a-82.8x136.8,-82.8,136.8,-82.8000031,136.8
a-79.2x136.8,-79.2,136.8,-79.1999969,136.8
a-75.6x136.8,-75.6,136.8,-75.5999985,136.8
a-72x136.8,-72,136.8,-72,136.8
a-68.4x136.8,-68.4,136.8,-68.4000015,136.8
a-64.8x136.8,-64.8,136.8,-64.8000031,136.8
a-61.2x136.8,-61.2,136.8,-61.2000008,136.8
a-57.6x136.8,-57.6,136.8,-57.5999985,136.8
a-54x136.8,-54,136.8,-54,136.8
a-50.4x136.8,-50.4,136.8,-50.4000015,136.8
a-46.8x136.8,-46.8,136.8,-46.7999992,136.8
a-43.2x136.8,-43.2,136.8,-43.2000008,136.8
a-39.6x136.8,-39.6,136.8,-39.5999985,136.8
a-36x136.8,-36,136.8,-36,136.8
a-32.4x136.8,-32.4,136.8,-32.4000015,136.8
a-28.8x136.8,-28.8,136.8,-28.7999992,136.8
a-25.2x136.8,-25.2,136.8,-25.2000008,136.8
a-21.6x136.8,-21.6,136.8,-21.6000004,136.8
a-18x136.8,-18,136.8,-18,136.8
a-14.4x136.8,-14.4,136.8,-14.3999996,136.8
a-10.8x136.8,-10.8,136.8,-10.8000002,136.8
a-7.2x136.8,-7.2,136.8,-7.1999998,136.8
a-3.6x136.8,-3.6,136.8,-3.5999999,136.8
a0x136.8,0,136.8,0,136.8
a3.6x136.8,3.6,136.8,3.5999999,136.8
a7.2x136.8,7.2,136.8,7.1999998,136.8
a10.8x136.8,10.8,136.8,10.8000002,136.8
a14.4x136.8,14.4,136.8,14.3999996,136.8
a18x136.8,18,136.8,18,136.8
a21.6x136.8,21.6,136.8,21.6000004,136.8
a25.2x136.8,25.2,136.8,25.2000008,136.8
a28.8x136.8,28.8,136.8,28.7999992,136.8
a32.4x136.8,32.4,136.8,32.4000015,136.8
a36x136.8,36,136.8,36,136.8
a39.6x136.8,39.6,136.8,39.5999985,136.8
a43.2x136.8,43.2,136.8,43.2000008,136.8
a46.8x136.8,46.8,136.8,46.7999992,136.8
a50.4x136.8,50.4,136.8,50.4000015,136.8
a54x136.8,54,136.8,54,136.8
a57.6x136.8,57.6,136.8,57.5999985,136.8
a61.2x136.8,61.2,136.8,61.2000008,136.8
a64.8x136.8,64.8,136.8,64.8000031,136.8
a68.4x136.8,68.4,136.8,68.4000015,136.8
a72x136.8,72,136.8,72,136.8
a75.6x136.8,75.6,136.8,75.5999985,136.8
a79.2x136.8,79.2,136.8,79.1999969,136.8
a82.8x136.8,82.8,136.8,82.8000031,136.8
a86.4x136.8,86.4,136.8,86.4000015,136.8
a90x136.8,90,136.8,90,136.8
a93.6x136.8,93.6,136.8,93.5999985,136.8
a97.2x136.8,97.2,136.8,97.1999969,136.8
a100.8x136.8,100.8,136.8,100.8000031,136.8
a104.4x136.8,104.4,136.8,104.4000015,136.8
a108x136.8,108,136.8,108,136.8
a111.6x136.8,111.6,136.8,111.5999985,136.8
a115.2x136.8,115.2,136.8,115.1999969,136.8
a118.8x136.8,118.8,136.8,118.8000031,136.8
a122.4x136.8,122.4,136.8,122.4000015,136.8
a126x136.8,126,136.8,126,136.8
a129.6x136.8,129.6,136.8,129.6000061,136.8
a133.2x136.8,133.2,136.8,133.1999969,136.8
a136.8x136.8,136.8,136.8,136.8000031,136.8
a140.4x136.8,140.4,136.8,140.3999939,136.8
a144x136.8,144,136.8,144,136.8
a147.6x136.8,147.6,136.8,147.6000061,136.8
a151.2x136.8,151.2,136.8,151.1999969,136.8
a154.8x136.8,154.8,136.8,154.8000031,136.8
