index,x,y,dx,dy
a-79.2x10.8,-79.2,10.8,-4.423732862,4.837256687
a-75.6x10.8,-75.6,10.8,-5.031058709,3.573420744
a-72x10.8,-72,10.8,-6.178731946,2.782116089
a-68.4x10.8,-68.4,10.8,-7.283461228,2.099157408
a-64.8x10.8,-64.8,10.8,-8.378823136,1.530418617
a-61.2x10.8,-61.2,10.8,-9.687328602,1.056657165
a-57.6x10.8,-57.6,10.8,-11.08372107,1.228324346
a-54x10.8,-54,10.8,-12.30025293,1.670903071
a-50.4x10.8,-50.4,10.8,-13.34108522,2.1377804
a-46.8x10.8,-46.8,10.8,-14.26474619,2.566366505
a-43.2x10.8,-43.2,10.8,-15.14465338,2.97121703
a-39.6x10.8,-39.6,10.8,-15.96572813,3.36727116
a-36x10.8,-36,10.8,-16.81952809,3.743324082
a-32.4x10.8,-32.4,10.8,-17.66762481,4.087205303
a-28.8x10.8,-28.8,10.8,-18.61924716,4.385449065
a-25.2x10.8,-25.2,10.8,-19.68594088,4.577969422
a-21.6x10.8,-21.6,10.8,-20.96005877,4.487425531
a-18x10.8,-18,10.8,-22.36135399,3.543085328
a-14.4x10.8,-14.4,10.8,-22.90662382,3.392218521
a-10.8x10.8,-10.8,10.8,-21.31006098,8.291711989
a-7.2x10.8,-7.2,10.8,-21.22818958,12.2442146
a-3.6x10.8,-3.6,10.8,-21.56471788,11.02460821
a0x10.8,0,10.8,-20.51802896,11.33952382
a3.6x10.8,3.6,10.8,-19.290953,12.18812102
a7.2x10.8,7.2,10.8,-12.44199546,12.66362272
a10.8x10.8,10.8,10.8,-6.00851804,12.73787047
a14.4x10.8,14.4,10.8,-0.268771111,12.00270153
a18x10.8,18,10.8,-2.189595066,13.06951998
a21.6x10.8,21.6,10.8,-4.164546343,13.39214837
a25.2x10.8,25.2,10.8,-5.561896205,14.83157029
a28.8x10.8,28.8,10.8,-6.352225645,15.66837924
a32.4x10.8,32.4,10.8,-6.972304205,16.25035671
a36x10.8,36,10.8,-5.179182757,15.91509778
a39.6x10.8,39.6,10.8,-0.779033414,13.80326536
a43.2x10.8,43.2,10.8,2.002734117,11.06873822
a46.8x10.8,46.8,10.8,1.136032493,8.237570516
a50.4x10.8,50.4,10.8,0.184162162,6.962136707
a54x10.8,54,10.8,-0.409388416,4.558197701
a57.6x10.8,57.6,10.8,-1.449851914,2.490983342
a61.2x10.8,61.2,10.8,-2.317812946,0.223703557
a64.8x10.8,64.8,10.8,-2.888864749,-2.245678921
a68.4x10.8,68.4,10.8,-3.290299373,-4.705257833
a72x10.8,72,10.8,-3.494054196,-7.289431002
a75.6x10.8,75.6,10.8,-2.49136837,-10.56424656
a79.2x10.8,79.2,10.8,9.110426512,-11.58076101
a82.8x10.8,82.8,10.8,10.52274582,-9.845428801
a86.4x10.8,86.4,10.8,10.30819248,-8.705248805
a90x10.8,90,10.8,10.13956814,-7.315483248
a93.6x10.8,93.6,10.8,10.01102306,-5.751497915
a97.2x10.8,97.2,10.8,9.648349338,-4.243839325
a100.8x10.8,100.8,10.8,9.388634942,-3.175222864
a104.4x10.8,104.4,10.8,8.978547332,-2.125028768
a108x10.8,108,10.8,11.52072949,-1.912539072
a111.6x10.8,111.6,10.8,10.95595378,0.228267781
a115.2x10.8,115.2,10.8,9.722127552,1.151832859
a118.8x10.8,118.8,10.8,8.700862999,1.66143453
a122.4x10.8,122.4,10.8,9.941366463,2.16665724
a126x10.8,126,10.8,13.21278845,3.116956074
a129.6x10.8,129.6,10.8,11.74803788,2.632802353
a133.2x10.8,133.2,10.8,10.56414138,2.327270258
a136.8x10.8,136.8,10.8,9.453490694,2.244054056
a140.4x10.8,140.4,10.8,8.554098395,2.189066007
a144x10.8,144,10.8,7.702384392,2.148116877
a147.6x10.8,147.6,10.8,6.902422255,2.125341022
a151.2x10.8,151.2,10.8,6.140170774,2.136790551
a154.8x10.8,154.8,10.8,5.43100607,2.170751409
a158.4x10.8,158.4,10.8,4.816207235,2.217496403
a162x10.8,162,10.8,4.22821608,2.262044676
a165.6x10.8,165.6,10.8,3.727846374,2.295250397
a169.2x10.8,169.2,10.8,3.25895763,2.312099997
a172.8x10.8,172.8,10.8,2.861320132,2.317900106
a176.4x10.8,176.4,10.8,2.489804138,2.30830497
a-180x14.4,-180,14.4,1.938967588,3.160434986
a-176.4x14.4,-176.4,14.4,1.966582539,3.317262264
a-172.8x14.4,-172.8,14.4,1.994502608,3.48393004
a-169.2x14.4,-169.2,14.4,2.00887827,3.665963286
a-165.6x14.4,-165.6,14.4,2.024205767,3.863436696
a-162x14.4,-162,14.4,2.021287265,4.07488416
a-158.4x14.4,-158.4,14.4,2.01341474,4.300932893
a-154.8x14.4,-154.8,14.4,1.975811727,4.536523971
a-151.2x14.4,-151.2,14.4,1.933865882,4.785037235
a-147.6x14.4,-147.6,14.4,1.873288055,5.048448326
a-144x14.4,-144,14.4,1.792889791,5.329429753
a-140.4x14.4,-140.4,14.4,1.684842084,5.626730004
a-136.8x14.4,-136.8,14.4,1.542070127,5.936228151
a-133.2x14.4,-133.2,14.4,1.361622663,6.255217778
a-129.6x14.4,-129.6,14.4,1.13702635,6.5779056
a-126x14.4,-126,14.4,0.856073136,6.895016595
a-122.4x14.4,-122.4,14.4,0.526287339,7.2016413
a-118.8x14.4,-118.8,14.4,0.129106846,7.472108437
a-115.2x14.4,-115.2,14.4,-0.31946848,7.700356597
a-111.6x14.4,-111.6,14.4,-0.821556293,7.876731411
a-108x14.4,-108,14.4,-1.376959338,7.972953732
a-104.4x14.4,-104.4,14.4,-1.989624907,7.983499458
a-100.8x14.4,-100.8,14.4,-2.616342424,7.920376005
a-97.2x14.4,-97.2,14.4,-3.406774716,7.786425197
a-93.6x14.4,-93.6,14.4,-4.600588511,7.383026936
a-90x14.4,-90,14.4,-3.286764198,6.547229037
a-86.4x14.4,-86.4,14.4,-3.110563366,6.845350757
a-82.8x14.4,-82.8,14.4,-4.141394758,6.603560489
a-79.2x14.4,-79.2,14.4,-5.102600548,5.965360755
a-75.6x14.4,-75.6,14.4,-5.916121745,4.90528282
a-72x14.4,-72,14.4,-6.655081199,3.990568013
a-68.4x14.4,-68.4,14.4,-7.68887963,3.640261614
a-64.8x14.4,-64.8,14.4,-8.764284647,3.272393326
a-61.2x14.4,-61.2,14.4,-9.921885586,3.054602845
a-57.6x14.4,-57.6,14.4,-11.0861302,3.039094259
a-54x14.4,-54,14.4,-12.16394799,3.192920521
a-50.4x14.4,-50.4,14.4,-13.14898039,3.446533849
a-46.8x14.4,-46.8,14.4,-14.05003974,3.747444721
a-43.2x14.4,-43.2,14.4,-14.90216378,4.078795018
a-39.6x14.4,-39.6,14.4,-15.70856747,4.446910075
a-36x14.4,-36,14.4,-16.52252907,4.846811306
a-32.4x14.4,-32.4,14.4,-17.35032089,5.283698327
a-28.8x14.4,-28.8,14.4,-18.26244081,5.785166057
a-25.2x14.4,-25.2,14.4,-19.29536623,6.392778537
a-21.6x14.4,-21.6,14.4,-20.57240901,7.199900693
a-18x14.4,-18,14.4,-22.34248705,8.39431315
a-14.4x14.4,-14.4,14.4,-19.25505901,12.85856013
a-10.8x14.4,-10.8,14.4,-17.63903212,17.25420932
a-7.2x14.4,-7.2,14.4,-19.54835359,17.26562016
a-3.6x14.4,-3.6,14.4,-20.38966173,18.29787971
a0x14.4,0,14.4,-18.27040999,20.2011588
a3.6x14.4,3.6,14.4,-16.9178247,21.74323784
a7.2x14.4,7.2,14.4,-11.52355945,22.42879069
a10.8x14.4,10.8,14.4,-6.679168634,22.01317823
a14.4x14.4,14.4,14.4,-1.474251699,19.19152904
a18x14.4,18,14.4,-2.406989257,17.04617924
a21.6x14.4,21.6,14.4,-3.955651029,16.08311944
a25.2x14.4,25.2,14.4,-5.304369797,15.69543209
a28.8x14.4,28.8,14.4,-5.999162347,15.71940415
a32.4x14.4,32.4,14.4,-6.127497045,16.13997532
a36x14.4,36,14.4,-5.821690453,17.02203829
a39.6x14.4,39.6,14.4,-1.535694736,16.87152605
a43.2x14.4,43.2,14.4,-0.902808136,14.60539673
a46.8x14.4,46.8,14.4,-0.749929653,11.63337736
a50.4x14.4,50.4,14.4,-1.184024582,8.96185375
a54x14.4,54,14.4,-2.458726558,7.67868715
a57.6x14.4,57.6,14.4,-3.616420797,5.598884179
a61.2x14.4,61.2,14.4,-4.391022307,2.925211839
a64.8x14.4,64.8,14.4,-5.016328192,0.24585766
a68.4x14.4,68.4,14.4,-5.653148372,-2.258780033
a72x14.4,72,14.4,-6.34892887,-4.732585166
a75.6x14.4,75.6,14.4,-2.133279061,-6.800280086
a79.2x14.4,79.2,14.4,8.359910825,-8.764102403
a82.8x14.4,82.8,14.4,11.4279445,-9.311035378
a86.4x14.4,86.4,14.4,11.30411029,-8.165209295
a90x14.4,90,14.4,11.19486004,-6.800960339
a93.6x14.4,93.6,14.4,11.05995952,-4.97036804
a97.2x14.4,97.2,14.4,10.63364801,-3.050782395
a100.8x14.4,100.8,14.4,10.45903736,-0.911745867
a104.4x14.4,104.4,14.4,10.5919296,1.443446803
a108x14.4,108,14.4,11.59720141,2.923195397
a111.6x14.4,111.6,14.4,11.48482077,3.375353541
a115.2x14.4,115.2,14.4,9.939702591,3.589723457
a118.8x14.4,118.8,14.4,8.297262853,3.370005192
a122.4x14.4,122.4,14.4,12.22553412,6.359218478
a126x14.4,126,14.4,12.18809104,5.694326526
a129.6x14.4,129.6,14.4,11.32599672,4.638433002
a133.2x14.4,133.2,14.4,10.32305493,3.952707588
a136.8x14.4,136.8,14.4,9.333443021,3.565406898
a140.4x14.4,140.4,14.4,8.444990826,3.33846989
a144x14.4,144,14.4,7.6124825,3.18520163
a147.6x14.4,147.6,14.4,6.832926127,3.084732671
a151.2x14.4,151.2,14.4,6.096099878,3.013481005
a154.8x14.4,154.8,14.4,5.409975277,2.962393623
a158.4x14.4,158.4,14.4,4.781591975,2.922243586
a162x14.4,162,14.4,4.206588086,2.88429671
a165.6x14.4,165.6,14.4,3.688607999,2.838632006
a169.2x14.4,169.2,14.4,3.224966391,2.789451809
a172.8x14.4,172.8,14.4,2.81271514,2.731457358
a176.4x14.4,176.4,14.4,2.446020453,2.666438671
a-180x18,-180,18,2.092361206,3.111361424
a-176.4x18,-176.4,18,2.132207398,3.273436972
a-172.8x18,-172.8,18,2.173789849,3.451033804
a-169.2x18,-169.2,18,2.201198248,3.640344622
a-165.6x18,-165.6,18,2.23306134,3.843298882
a-162x18,-162,18,2.248158535,4.066387062
a-158.4x18,-158.4,18,2.263650711,4.315258866
a-154.8x18,-154.8,18,2.211562075,4.605754888
a-151.2x18,-151.2,18,2.194532977,4.824925682
a-147.6x18,-147.6,18,2.159118455,5.113200081
a-144x18,-144,18,2.097864581,5.425119401
a-140.4x18,-140.4,18,2.006178253,5.758069427
a-136.8x18,-136.8,18,1.880074365,6.111856637
a-133.2x18,-133.2,18,1.709198102,6.482717288
a-129.6x18,-129.6,18,1.48900463,6.869721342
a-126x18,-126,18,1.207655772,7.255614593
a-122.4x18,-122.4,18,0.851425952,7.633278405
a-118.8x18,-118.8,18,0.432233717,7.984534389
a-115.2x18,-115.2,18,-0.068359431,8.289890485
a-111.6x18,-111.6,18,-0.629276774,8.533709989
a-108x18,-108,18,-1.259389863,8.708538979
a-104.4x18,-104.4,18,-1.946194387,8.755314993
a-100.8x18,-100.8,18,-2.574175312,8.97174851
a-97.2x18,-97.2,18,-3.234504611,9.442398107
a-93.6x18,-93.6,18,-4.082550487,10.23414854
a-90x18,-90,18,-3.795305955,11.20920589
a-86.4x18,-86.4,18,-3.909524375,9.440150738
a-82.8x18,-82.8,18,-4.815787399,8.434205228
a-79.2x18,-79.2,18,-5.930158494,7.685863556
a-75.6x18,-75.6,18,-7.044976233,6.818459537
a-72x18,-72,18,-6.693447176,5.005085335
a-68.4x18,-68.4,18,-8.406610668,5.558317381
a-64.8x18,-64.8,18,-8.916345437,4.908907599
a-61.2x18,-61.2,18,-10.10861147,4.659413852
a-57.6x18,-57.6,18,-11.14849922,4.524869463
a-54x18,-54,18,-12.12373456,4.530241829
a-50.4x18,-50.4,18,-13.02127973,4.648109354
a-46.8x18,-46.8,18,-13.86762952,4.849062246
a-43.2x18,-43.2,18,-14.6510698,5.121969125
a-39.6x18,-39.6,18,-15.42275073,5.460824652
a-36x18,-36,18,-16.15646507,5.881642823
a-32.4x18,-32.4,18,-16.91431486,6.390165807
a-28.8x18,-28.8,18,-17.67997912,7.057625049
a-25.2x18,-25.2,18,-18.42930436,8.001943303
a-21.6x18,-21.6,18,-19.02588287,9.513726934
a-18x18,-18,18,-18.58697019,12.58645948
a-14.4x18,-14.4,18,-15.73874256,16.44568947
a-10.8x18,-10.8,18,-16.95335508,17.11587388
a-7.2x18,-7.2,18,-19.19447579,17.25447777
a-3.6x18,-3.6,18,-18.61611397,18.60406586
a0x18,0,18,-16.6531765,20.91718975
a3.6x18,3.6,18,-15.58485916,22.82575062
a7.2x18,7.2,18,-12.0867491,23.38957216
a10.8x18,10.8,18,-7.563248684,22.84385195
a14.4x18,14.4,18,-3.413114718,20.90814203
a18x18,18,18,-3.725413399,19.30067148
a21.6x18,21.6,18,-5.14147073,18.19431074
a25.2x18,25.2,18,-5.987536369,16.35230326
a28.8x18,28.8,18,-5.969665336,15.22513218
a32.4x18,32.4,18,-5.227460607,15.39064416
a36x18,36,18,-3.865090638,16.3367919
a39.6x18,39.6,18,-1.62305269,16.72275583
a43.2x18,43.2,18,-2.06558751,16.67868411
a46.8x18,46.8,18,-2.992266087,15.88610119
a50.4x18,50.4,18,-3.175167199,13.7137834
a54x18,54,18,-4.082209722,11.27966652
a57.6x18,57.6,18,-5.727136751,9.117578125
a61.2x18,61.2,18,-6.415654283,5.683603279
a64.8x18,64.8,18,-7.009073029,2.721781025
a68.4x18,68.4,18,-7.52464947,-0.03002527
a72x18,72,18,-8.39378801,-1.588029437
a75.6x18,75.6,18,-1.960202955,-1.658335655
a79.2x18,79.2,18,5.02755087,-3.06448096
a82.8x18,82.8,18,11.43484305,-7.339491592
a86.4x18,86.4,18,12.29978313,-7.568447664
a90x18,90,18,12.06317982,-6.295383033
a93.6x18,93.6,18,12.01849866,-3.992174433
a97.2x18,97.2,18,12.35259574,-0.705870131
a100.8x18,100.8,18,11.96696428,1.84652035
a104.4x18,104.4,18,10.86968167,2.353755992
a108x18,108,18,12.45076318,5.300931374
a111.6x18,111.6,18,11.69102811,5.704559453
a115.2x18,115.2,18,10.40179444,6.413163883
a118.8x18,118.8,18,9.024619332,8.128788763
a122.4x18,122.4,18,12.42141143,9.018382607
a126x18,126,18,11.52797262,7.075092912
a129.6x18,129.6,18,10.71311347,5.998261463
a133.2x18,133.2,18,9.854263725,5.256449265
a136.8x18,136.8,18,9.043177517,4.747269941
a140.4x18,140.4,18,8.219633538,4.413847636
a144x18,144,18,7.437040305,4.182987142
a147.6x18,147.6,18,6.67991673,4.010620425
a151.2x18,151.2,18,5.970194528,3.869651497
a154.8x18,154.8,18,5.30605569,3.744929617
a158.4x18,158.4,18,4.672061139,3.625020735
a162x18,162,18,4.104582547,3.506123855
a165.6x18,165.6,18,3.58705667,3.390287591
a169.2x18,169.2,18,3.125013557,3.2725462
a172.8x18,172.8,18,2.707261687,3.150257424
a176.4x18,176.4,18,2.351880563,3.028682434
a-180x21.6,-180,21.6,2.252316028,3.0513427
a-176.4x21.6,-176.4,21.6,2.303006976,3.218162964
a-172.8x21.6,-172.8,21.6,2.359820949,3.397387329
a-169.2x21.6,-169.2,21.6,2.403014696,3.593629469
a-165.6x21.6,-165.6,21.6,2.448384155,3.807222994
a-162x21.6,-162,21.6,2.486582729,4.034717198
a-158.4x21.6,-158.4,21.6,2.512390292,4.269812076
a-154.8x21.6,-154.8,21.6,2.484357532,4.531134458
a-151.2x21.6,-151.2,21.6,2.485666255,4.838629805
a-147.6x21.6,-147.6,21.6,2.476784703,5.160074524
a-144x21.6,-144,21.6,2.434564908,5.503832028
a-140.4x21.6,-140.4,21.6,2.374525093,5.876737389
a-136.8x21.6,-136.8,21.6,2.26508951,6.278017147
a-133.2x21.6,-133.2,21.6,2.123456924,6.710843138
a-129.6x21.6,-129.6,21.6,1.913103674,7.16476472
a-126x21.6,-126,21.6,1.638646026,7.641936469
a-122.4x21.6,-122.4,21.6,1.276659654,8.11535935
a-118.8x21.6,-118.8,21.6,0.817892687,8.568665425
a-115.2x21.6,-115.2,21.6,0.274258317,8.965652251
a-111.6x21.6,-111.6,21.6,-0.349739162,9.283285052
a-108x21.6,-108,21.6,-1.014459849,9.589115668
a-104.4x21.6,-104.4,21.6,-1.677880581,9.9678629
a-100.8x21.6,-100.8,21.6,-2.190961705,10.48059434
a-97.2x21.6,-97.2,21.6,-2.816231523,10.97862083
a-93.6x21.6,-93.6,21.6,-3.662388982,11.30574159
a-90x21.6,-90,21.6,-4.208675633,11.43793878
a-86.4x21.6,-86.4,21.6,-4.629658247,10.7219556
a-82.8x21.6,-82.8,21.6,-5.457788425,9.923302483
a-79.2x21.6,-79.2,21.6,-6.426059398,9.267776975
a-75.6x21.6,-75.6,21.6,-7.346072473,8.751865759
a-72x21.6,-72,21.6,-7.890567666,8.132904928
a-68.4x21.6,-68.4,21.6,-8.606440434,7.063586271
a-64.8x21.6,-64.8,21.6,-9.469116456,6.486153996
a-61.2x21.6,-61.2,21.6,-10.36129306,6.036675356
a-57.6x21.6,-57.6,21.6,-11.25799981,5.782340669
a-54x21.6,-54,21.6,-12.11814686,5.683943499
a-50.4x21.6,-50.4,21.6,-12.93178609,5.706955522
a-46.8x21.6,-46.8,21.6,-13.70405251,5.83280245
a-43.2x21.6,-43.2,21.6,-14.41877956,6.053108894
a-39.6x21.6,-39.6,21.6,-15.10842309,6.367005576
a-36x21.6,-36,21.6,-15.7566588,6.783503987
a-32.4x21.6,-32.4,21.6,-16.38934,7.312026112
a-28.8x21.6,-28.8,21.6,-16.95412384,8.020892784
a-25.2x21.6,-25.2,21.6,-17.41131365,8.988046801
a-21.6x21.6,-21.6,21.6,-17.54866811,10.34786816
a-18x21.6,-18,21.6,-16.70201706,12.26020328
a-14.4x21.6,-14.4,21.6,-15.03459633,13.95375459
a-10.8x21.6,-10.8,21.6,-16.55796973,15.1091153
a-7.2x21.6,-7.2,21.6,-18.64312575,15.88286647
a-3.6x21.6,-3.6,21.6,-16.52365866,18.49248008
a0x21.6,0,21.6,-14.07644973,21.18098659
a3.6x21.6,3.6,21.6,-13.61808373,22.30847086
a7.2x21.6,7.2,21.6,-12.58394581,23.61834169
a10.8x21.6,10.8,21.6,-8.962942517,24.08430039
a14.4x21.6,14.4,21.6,-5.458064411,23.59422149
a18x21.6,18,21.6,-6.210535147,22.41568929
a21.6x21.6,21.6,21.6,-8.241534108,20.82485266
a25.2x21.6,25.2,21.6,-8.60484046,17.2213369
a28.8x21.6,28.8,21.6,-6.343416898,14.25371965
a32.4x21.6,32.4,21.6,-4.472827965,14.1135458
a36x21.6,36,21.6,-1.778490886,15.14333802
a39.6x21.6,39.6,21.6,-1.124829775,15.75551885
a43.2x21.6,43.2,21.6,-2.338213095,15.1248029
a46.8x21.6,46.8,21.6,-3.385728816,14.42352942
a50.4x21.6,50.4,21.6,-4.63884587,13.29231861
a54x21.6,54,21.6,-4.937531361,10.8895919
a57.6x21.6,57.6,21.6,-7.127881469,10.54638561
a61.2x21.6,61.2,21.6,-8.248888433,8.403758575
a64.8x21.6,64.8,21.6,-8.76885186,5.233574874
a68.4x21.6,68.4,21.6,-9.843675785,2.81390025
a72x21.6,72,21.6,-7.236744783,3.086355077
a75.6x21.6,75.6,21.6,-1.768128114,5.295618429
a79.2x21.6,79.2,21.6,3.596041972,5.289579541
a82.8x21.6,82.8,21.6,7.925315853,3.725922956
a86.4x21.6,86.4,21.6,11.12431394,-1.098011559
a90x21.6,90,21.6,12.95703369,-5.40116616
a93.6x21.6,93.6,21.6,15.43946156,0.155004247
a97.2x21.6,97.2,21.6,14.01498047,3.697656861
a100.8x21.6,100.8,21.6,12.33712059,5.107024478
a104.4x21.6,104.4,21.6,12.21352766,7.675096305
a108x21.6,108,21.6,13.09837399,8.117706695
a111.6x21.6,111.6,21.6,11.9278483,7.707955675
a115.2x21.6,115.2,21.6,10.93327878,8.170829802
a118.8x21.6,118.8,21.6,10.50302275,9.383039095
a122.4x21.6,122.4,21.6,10.44864908,9.50256883
a126x21.6,126,21.6,10.48109687,8.257995687
a129.6x21.6,129.6,21.6,10.01373594,7.115112605
a133.2x21.6,133.2,21.6,9.340503788,6.318734905
a136.8x21.6,136.8,21.6,8.653920873,5.763987279
a140.4x21.6,140.4,21.6,7.934704904,5.39706152
a144x21.6,144,21.6,7.199923429,5.123261765
a147.6x21.6,147.6,21.6,6.467179969,4.909497215
a151.2x21.6,151.2,21.6,5.769357026,4.712095149
a154.8x21.6,154.8,21.6,5.11709768,4.519031625
a158.4x21.6,158.4,21.6,4.493289332,4.32496343
a162x21.6,162,21.6,3.931590096,4.1317368
a165.6x21.6,165.6,21.6,3.415710685,3.942433729
a169.2x21.6,169.2,21.6,2.963176222,3.75393224
a172.8x21.6,172.8,21.6,2.546461136,3.570675114
a176.4x21.6,176.4,21.6,2.199151979,3.394288414
a-180x25.2,-180,25.2,2.415259534,2.978342427
a-176.4x25.2,-176.4,25.2,2.479802844,3.148887821
a-172.8x25.2,-172.8,25.2,2.552097322,3.336891493
a-169.2x25.2,-169.2,25.2,2.610860351,3.538026011
a-165.6x25.2,-165.6,25.2,2.672551362,3.755770296
a-162x25.2,-162,25.2,2.724532258,3.992552283
a-158.4x25.2,-158.4,25.2,2.763207317,4.24469185
a-154.8x25.2,-154.8,25.2,2.792090966,4.525376807
a-151.2x25.2,-151.2,25.2,2.807882299,4.843465223
a-147.6x25.2,-147.6,25.2,2.824026791,5.187702731
a-144x25.2,-144,25.2,2.81142807,5.562997493
a-140.4x25.2,-140.4,25.2,2.782380212,5.97410019
a-136.8x25.2,-136.8,25.2,2.71131452,6.426521521
a-133.2x25.2,-133.2,25.2,2.60337231,6.923038256
a-129.6x25.2,-129.6,25.2,2.429038394,7.463334709
a-126x25.2,-126,25.2,2.179758839,8.050698314
a-122.4x25.2,-122.4,25.2,1.819823812,8.656226286
a-118.8x25.2,-118.8,25.2,1.333219413,9.248913395
a-115.2x25.2,-115.2,25.2,0.717076546,9.76491202
a-111.6x25.2,-111.6,25.2,0.071906406,10.23458899
a-108x25.2,-108,25.2,-0.625846579,10.69275932
a-104.4x25.2,-104.4,25.2,-1.155375567,11.39450221
a-100.8x25.2,-100.8,25.2,-1.762089465,12.04989035
a-97.2x25.2,-97.2,25.2,-2.645403885,12.45225735
a-93.6x25.2,-93.6,25.2,-3.617716878,12.29688183
a-90x25.2,-90,25.2,-4.39405041,12.13945416
a-86.4x25.2,-86.4,25.2,-5.130534962,11.71728283
a-82.8x25.2,-82.8,25.2,-5.96111026,11.27211038
a-79.2x25.2,-79.2,25.2,-7.047644599,10.52348667
a-75.6x25.2,-75.6,25.2,-7.826378596,9.713333622
a-72x25.2,-72,25.2,-8.436631896,8.964727783
a-68.4x25.2,-68.4,25.2,-9.111029632,8.188374035
a-64.8x25.2,-64.8,25.2,-9.867146784,7.595486843
a-61.2x25.2,-61.2,25.2,-10.63402794,7.142648653
a-57.6x25.2,-57.6,25.2,-11.40831401,6.834670124
a-54x25.2,-54,25.2,-12.16249313,6.670825652
a-50.4x25.2,-50.4,25.2,-12.874562,6.62546274
a-46.8x25.2,-46.8,25.2,-13.55290087,6.689820383
a-43.2x25.2,-43.2,25.2,-14.18989003,6.85963041
a-39.6x25.2,-39.6,25.2,-14.79392423,7.135325496
a-36x25.2,-36,25.2,-15.34034848,7.52285778
a-32.4x25.2,-32.4,25.2,-15.84250469,8.018487418
a-28.8x25.2,-28.8,25.2,-16.25598796,8.672099872
a-25.2x25.2,-25.2,25.2,-16.51797877,9.499644049
a-21.6x25.2,-21.6,25.2,-16.51198541,10.50722269
a-18x25.2,-18,25.2,-16.06816256,11.5910959
a-14.4x25.2,-14.4,25.2,-15.16858171,12.44013294
a-10.8x25.2,-10.8,25.2,-15.4726125,13.36489748
a-7.2x25.2,-7.2,25.2,-16.66865077,14.95277685
a-3.6x25.2,-3.6,25.2,-14.36877326,17.6839314
a0x25.2,0,25.2,-13.25353137,19.01565589
a3.6x25.2,3.6,25.2,-12.4255211,20.1638665
a7.2x25.2,7.2,25.2,-10.89419078,21.34875072
a10.8x25.2,10.8,25.2,-7.790488281,22.4016014
a14.4x25.2,14.4,25.2,-6.988384648,22.13511535
a18x25.2,18,25.2,-7.588598753,21.19080712
a21.6x25.2,21.6,25.2,-10.01993208,20.32828425
a25.2x25.2,25.2,25.2,-11.67173823,18.85217482
a28.8x25.2,28.8,25.2,-7.195079042,16.94532516
a32.4x25.2,32.4,25.2,-3.93974059,16.08554218
a36x25.2,36,25.2,-0.964677162,15.6178221
a39.6x25.2,39.6,25.2,-1.875600202,14.66388405
a43.2x25.2,43.2,25.2,-2.883062388,13.58275876
a46.8x25.2,46.8,25.2,-3.622147759,13.06897585
a50.4x25.2,50.4,25.2,-5.272422922,13.66857203
a54x25.2,54,25.2,-6.312129042,15.84150211
a57.6x25.2,57.6,25.2,-8.324985461,14.91983111
a61.2x25.2,61.2,25.2,-10.79567171,13.02076714
a64.8x25.2,64.8,25.2,-10.51812471,8.502759293
a68.4x25.2,68.4,25.2,-9.785731766,11.32166065
a72x25.2,72,25.2,-6.412210505,12.92187375
a75.6x25.2,75.6,25.2,-1.478747221,13.79238461
a79.2x25.2,79.2,25.2,3.411851984,14.82967077
a82.8x25.2,82.8,25.2,6.994115618,16.3115401
a86.4x25.2,86.4,25.2,8.789908164,17.39421591
a90x25.2,90,25.2,11.97121502,18.0547344
a93.6x25.2,93.6,25.2,15.66434116,11.22195858
a97.2x25.2,97.2,25.2,15.02060588,10.04820743
a100.8x25.2,100.8,25.2,13.35569816,11.6020858
a104.4x25.2,104.4,25.2,12.38133144,12.44282452
a108x25.2,108,25.2,11.89789339,11.68026421
a111.6x25.2,111.6,25.2,11.3523121,10.78365398
a115.2x25.2,115.2,25.2,10.83208382,10.21964955
a118.8x25.2,118.8,25.2,10.76205708,9.716303882
a122.4x25.2,122.4,25.2,9.976667568,9.472002006
a126x25.2,126,25.2,9.676428444,8.825607478
a129.6x25.2,129.6,25.2,9.29643691,7.893121883
a133.2x25.2,133.2,25.2,8.816537432,7.137117105
a136.8x25.2,136.8,25.2,8.263539245,6.623085602
a140.4x25.2,140.4,25.2,7.595836258,6.282530559
a144x25.2,144,25.2,6.907240727,6.026845832
a147.6x25.2,147.6,25.2,6.19384855,5.79245196
a151.2x25.2,151.2,25.2,5.496520808,5.549252057
a154.8x25.2,154.8,25.2,4.846637867,5.292497449
a158.4x25.2,158.4,25.2,4.233984651,5.026020977
a162x25.2,162,25.2,3.685007537,4.758375531
a165.6x25.2,165.6,25.2,3.174675286,4.494699634
a169.2x25.2,169.2,25.2,2.738352663,4.234539231
a172.8x25.2,172.8,25.2,2.328104689,3.987071004
a176.4x25.2,176.4,25.2,1.992380182,3.749901101
a-180x28.8,-180,28.8,2.581431111,2.891515557
a-176.4x28.8,-176.4,28.8,2.661948547,3.065169581
a-172.8x28.8,-172.8,28.8,2.749509578,3.253764644
a-169.2x28.8,-169.2,28.8,2.828002392,3.462719907
a-165.6x28.8,-165.6,28.8,2.905630854,3.689209358
a-162x28.8,-162,28.8,2.978865876,3.932221175
a-158.4x28.8,-158.4,28.8,3.042116325,4.20131822
a-154.8x28.8,-154.8,28.8,3.102208023,4.498672759
a-151.2x28.8,-151.2,28.8,3.150938698,4.825756905
a-147.6x28.8,-147.6,28.8,3.196599879,5.188776362
a-144x28.8,-144,28.8,3.225397022,5.590954812
